hex_id,canonical_water_type,is_terrestrial_hex,land_fraction,hex_land_km2,mainland_fragment_km2,other_component_km2,land_subject_or_component_id,candidate_land_fragment_id,spain_safe_km2,portugal_safe_km2,spain_region_km2,portugal_region_km2,safe_interior_status,frontier_band_status,special_case_status,mixed_land_status,proposed_control_status,proposed_controller,basis,land_fragment_id,parent_hex_id,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
h6000_q-000618_r+000895,OCEAN,False,0.360388,6.870935,6.870935,0.0,hsub_european_mainland,lfr_2fc11e34fe010f,0.0,0.0,0.0,6.870935,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_2fc11e34fe010f,h6000_q-000618_r+000895,6.870935,1.0,8091c546cd9df311e3c9e415066f804a8ae5ac757e116014f22bc794b4d7321b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000618_r+000900,OCEAN,False,0.256802,4.872363,4.808121,0.064243,hsub_european_mainland,lfr_9c8686d60ea7eb,0.0,0.0,0.0,4.808121,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_9c8686d60ea7eb,h6000_q-000618_r+000900,4.808121,0.9868150217871697,ecbbe08dd861f370c11a79ecc7d83937513f13773a2099f34b4d0ea1fb22ac0a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000618_r+000902,OCEAN,False,0.080825,1.53064,1.53064,0.0,hsub_european_mainland,lfr_3406f427556cea,0.0,0.0,0.0,1.53064,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_3406f427556cea,h6000_q-000618_r+000902,1.53064,1.0,237aa2b44a052db2cb63c601ff067690529c3e5136b9f2c08733234984aeaa52,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000618_r+001038,OCEAN,False,0.464371,7.608413,7.608413,0.0,hsub_european_mainland,lfr_88c9a744ebd62b,0.0,0.0,1.619265,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_88c9a744ebd62b,h6000_q-000618_r+001038,7.608413,1.0,c0f815913880c6ec1fd28424cc0d235b2796ac8d5adab01c7c9625c44072b3de,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000619_r+000901,OCEAN,False,0.020462,0.387661,0.387661,0.0,hsub_european_mainland,lfr_6b8d8eb80b87d0,0.0,0.0,0.0,0.387661,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_6b8d8eb80b87d0,h6000_q-000619_r+000901,0.387661,1.0,93acccbcdc5d5f8425705328b580d0bfc4cc981dc842266da9b3476a42cdb8be,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000620_r+000898,OCEAN,False,0.494578,9.399842,9.399842,0.0,hsub_european_mainland,lfr_32caeafc33a04e,0.0,0.0,0.0,9.399842,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_32caeafc33a04e,h6000_q-000620_r+000898,9.399842,1.0,5620615e2a574d34a483b6b527fb90c7a0f3b3a4e7e6e2b69f299d506aa05088,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000620_r+000900,OCEAN,False,0.445196,8.446419,8.443915,0.002504,hsub_european_mainland,lfr_0dbcc64552ae5e,0.0,0.0,0.0,8.443915,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_0dbcc64552ae5e,h6000_q-000620_r+000900,8.443915,0.9997035430044378,d1d2ca75731b5a4175d934007235115fa4ca1088d1d0681fbb8129cff792cdf9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000620_r+000903,OCEAN,False,0.319407,6.040414,5.941741,0.098673,hsub_european_mainland,lfr_7f1a008e306b46,0.0,0.0,0.0,5.941741,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_7f1a008e306b46,h6000_q-000620_r+000903,5.941741,0.9836645302788849,cfa3a08f8f220eabe9604011e14c75cb9590131420a9b0b97affa96a0c6f0790,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000620_r+000904,OCEAN,False,0.344002,6.447782,1.205525,5.242257,hsub_european_mainland,lfr_76a4683ff1e40e,0.0,0.0,0.0,1.205525,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_76a4683ff1e40e,h6000_q-000620_r+000904,1.205525,0.18696739436910242,c3cc7d8b734cbd35eef81b71c99111aaf9abc918b142163a1d8e4e84952291f1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000620_r+001039,OCEAN,False,0.073347,1.200722,1.200722,0.0,hsub_european_mainland,lfr_07f7f8b4552179,0.0,0.0,0.271985,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_07f7f8b4552179,h6000_q-000620_r+001039,1.200722,1.0,825b0f786c43f5fafd25c94289bf42ad0ba2742f669f14a6018276f4a942bbf4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000621_r+000899,OCEAN,False,0.496021,9.417617,9.417617,0.0,hsub_european_mainland,lfr_54d698f06e2c80,0.0,0.0,0.0,9.417617,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_54d698f06e2c80,h6000_q-000621_r+000899,9.417617,1.0,bc345f38c301912db5e209b8681eafa3174ca01fef0d3c85cd095420f5d1ae57,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000621_r+000900,OCEAN,False,0.498766,9.461488,9.461488,0.0,hsub_european_mainland,lfr_56ed266c0f1097,0.0,0.0,0.0,9.461488,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_56ed266c0f1097,h6000_q-000621_r+000900,9.461488,1.0,21ec7db3d0de25482b61ff689a6213519fa0923001395ef5df5c3b0fc460a4c0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000621_r+001039,OCEAN,False,0.036159,0.591961,0.591961,0.0,hsub_european_mainland,lfr_d5385aa02ff556,0.0,0.0,0.591961,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d5385aa02ff556,h6000_q-000621_r+001039,0.591961,1.0,2106edecbe118566ccf3d71031e31d6ec6fc71f460ae84a701ba22ea26228d4f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000622_r+000900,OCEAN,False,0.13846,2.625553,2.625107,0.000446,hsub_european_mainland,lfr_2c5734dbbeb463,0.0,0.0,0.0,2.625107,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_2c5734dbbeb463,h6000_q-000622_r+000900,2.625107,0.9998301310238261,26bbf8bd169cbb267b91259062c0c0ee7539d2731f561263ce223852c6c077c0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000622_r+001039,OCEAN,False,0.021787,0.356688,0.356688,0.0,hsub_european_mainland,lfr_846a1aa754aee8,0.0,0.0,0.334625,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_846a1aa754aee8,h6000_q-000622_r+001039,0.356688,1.0,f24f387f27724f815a9c5d158baf2d484c6d1dad743f142bcb5ed852f93752b6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000623_r+001039,OCEAN,False,0.024979,0.408938,0.408938,0.0,hsub_european_mainland,lfr_61cd4d04b205ae,0.0,0.0,0.163637,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_61cd4d04b205ae,h6000_q-000623_r+001039,0.408938,1.0,ce4f7b0bd4d8029ed6cde8e0bbc190e17ffdd05af74efea5ec5d1b4b5fa26080,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000624_r+000900,OCEAN,False,0.2156,4.088461,4.088461,0.0,hsub_european_mainland,lfr_cf75a0ba52c674,0.0,0.0,0.0,4.088461,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_cf75a0ba52c674,h6000_q-000624_r+000900,4.088461,1.0,5fc68d3d44920744d66d0970c18ecaa9d203d1ab19b4374965002d5c852590c8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000624_r+001039,OCEAN,False,0.065162,1.042715,1.033328,0.009388,hsub_european_mainland,lfr_59d934f06fc3bf,0.0,0.0,0.674238,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_59d934f06fc3bf,h6000_q-000624_r+001039,1.033328,0.9909975400756679,5383659e85f9135974dd5b30bb9a1916a730eafbea8b743eb96f04f041425f9e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000625_r+001039,OCEAN,False,0.304507,4.982588,4.981805,0.000784,hsub_european_mainland,lfr_8f125000974013,0.0,0.0,3.16583,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_8f125000974013,h6000_q-000625_r+001039,4.981805,0.9998428527504181,8eea5f7d25782a0cdec7cc279143bc40456dded474515407e638bdc2b6e6f1d6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000630_r+001040,OCEAN,False,0.488578,7.98651,7.98651,0.0,hsub_european_mainland,lfr_475546ab68bd43,0.0,0.0,6.800076,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_475546ab68bd43,h6000_q-000630_r+001040,7.98651,1.0,d9c83c2b09f7bd5789abe48c4bb25d7b2a4d5731755f75b598bfcbb5d5a37522,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000632_r+001040,OCEAN,False,0.024687,0.403645,0.343363,0.060282,hsub_european_mainland,lfr_36e94b0dc6dfd5,0.0,0.0,0.343363,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_36e94b0dc6dfd5,h6000_q-000632_r+001040,0.343363,0.8506558981283058,2d720e4a5d1e4a3832ff369591d667fbb5f7c4061b9218b01e72f21ba333a285,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000633_r+001039,OCEAN,False,0.234534,3.838691,3.830515,0.008175,hsub_european_mainland,lfr_297755a4de62d1,0.0,0.0,3.830515,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_297755a4de62d1,h6000_q-000633_r+001039,3.830515,0.9978701072839674,db5322bc9ca354f52642e755f275384b5467ddcf3716e41a4754f51dca9c33b9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000637_r+000945,OCEAN,False,0.260279,4.714497,4.714497,0.0,hsub_european_mainland,lfr_537644681b1663,0.0,0.0,0.0,1.718495,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_537644681b1663,h6000_q-000637_r+000945,4.714497,1.0,bf56a36c115d4091b9e1106987eb960c7e176c62c9828c598f2247834c0381c2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000637_r+001039,OCEAN,False,0.234327,3.835391,3.831259,0.004133,hsub_european_mainland,lfr_1b5f1a3e8eaa6f,0.0,0.0,3.831259,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_1b5f1a3e8eaa6f,h6000_q-000637_r+001039,3.831259,0.9989226652510788,abfb1158f18cb39dc90b2efea9c213db9a539fa13b17180efaa055626f153e7e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000638_r+000948,OCEAN,False,0.070237,1.268281,1.268281,0.0,hsub_european_mainland,lfr_16cc37c915aad4,0.0,0.0,0.0,1.268281,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_16cc37c915aad4,h6000_q-000638_r+000948,1.268281,1.0,d5364911b5b4ab49093a390b25a8f318bf93508f0733dde254dc956b982bdd88,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000638_r+000949,OCEAN,False,0.372615,6.720844,6.720844,0.0,hsub_european_mainland,lfr_1fa4653e919fba,0.0,0.0,0.0,6.720844,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_1fa4653e919fba,h6000_q-000638_r+000949,6.720844,1.0,aaf543ab295b220256aff493bf00ab9254ee9b810486ddbf53b86e8edcc9283b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000638_r+001039,OCEAN,False,0.165712,2.712451,2.708778,0.003672,hsub_european_mainland,lfr_9e19b5b5805251,0.0,0.0,2.708778,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_9e19b5b5805251,h6000_q-000638_r+001039,2.708778,0.9986458741558834,eaaff20f53373c80ab74ef4927e3155f96181d10f2700b75b0e03c00a9799a68,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000639_r+000951,OCEAN,False,0.001446,0.026032,0.026032,0.0,hsub_european_mainland,lfr_ef3b92ca15ebb8,0.0,0.0,0.0,0.026032,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_ef3b92ca15ebb8,h6000_q-000639_r+000951,0.026032,1.0,8ffdd17538f7e8964deac92d546f2673fe40ca92e964d39de71c986d182b20ad,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000639_r+000952,OCEAN,False,0.214375,3.854541,3.854541,0.0,hsub_european_mainland,lfr_2c8b12f6e80fb4,0.0,0.0,0.0,3.854541,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_2c8b12f6e80fb4,h6000_q-000639_r+000952,3.854541,1.0,c28dbd91bc088efc18a0e4c068815121b92c88243998064e8f542ed37ebe7dbc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000639_r+001039,OCEAN,False,0.245579,4.01943,4.01532,0.00411,hsub_european_mainland,lfr_342883ebe4df85,0.0,0.0,4.004464,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_342883ebe4df85,h6000_q-000639_r+001039,4.01532,0.9989774669542697,e9defd638ba4d2f11137ef9e3d7b7183a47162b1964f2bb8601a5d9ae296e9fe,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000640_r+000955,OCEAN,False,0.355675,6.375157,6.375157,0.0,hsub_european_mainland,lfr_0049f94b85c3fe,0.0,0.0,0.0,6.375157,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_0049f94b85c3fe,h6000_q-000640_r+000955,6.375157,1.0,682d88cbd0aa062cf9226042d2dd6f984950ab50f7de2e43b95504eb8071a68d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000640_r+001039,OCEAN,False,0.076218,1.247483,1.247483,0.0,hsub_european_mainland,lfr_def322aea46eaf,0.0,0.0,1.178566,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_def322aea46eaf,h6000_q-000640_r+001039,1.247483,1.0,e69b3fabd3a74d83c4aeb7204c80e4f2c32f99c9ae8313e7f3cf887e13e6c60f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000641_r+001039,OCEAN,False,0.084371,1.381028,1.381028,0.0,hsub_european_mainland,lfr_739226cee717f4,0.0,0.0,1.231974,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_739226cee717f4,h6000_q-000641_r+001039,1.381028,1.0,ece1d590f2eccce3f498fcd7b62eea148ba8b8749914d66fe1fd02535565873b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000642_r+000961,OCEAN,False,0.00839,0.149449,0.149449,0.0,hsub_european_mainland,lfr_20aadb06009cd9,0.0,0.0,0.0,0.149449,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_20aadb06009cd9,h6000_q-000642_r+000961,0.149449,1.0,de81ca273549c61dffc45e39bc291b48413d330245bf55c9fd24c52f6b8ef481,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000642_r+000962,OCEAN,False,0.243754,4.336789,4.336789,0.0,hsub_european_mainland,lfr_8b78aea051a7df,0.0,0.0,0.0,4.336789,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_8b78aea051a7df,h6000_q-000642_r+000962,4.336789,1.0,1ade3d9fc59a2d32560b3b581303c475d675bb719b90d572d36345afcce26ce4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000642_r+001039,OCEAN,False,0.266816,4.366809,4.363095,0.003715,hsub_european_mainland,lfr_6197d2ada97faf,0.0,0.0,0.389106,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_6197d2ada97faf,h6000_q-000642_r+001039,4.363095,0.9991494933714757,54553d37800f196f256db5f8c8a03d95a8a9b08616321d343d8307377acdf89f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000643_r+000964,OCEAN,False,0.003458,0.061412,0.061412,0.0,hsub_european_mainland,lfr_038e0b212268a8,0.0,0.0,0.0,0.061412,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_038e0b212268a8,h6000_q-000643_r+000964,0.061412,1.0,d696d869fbcdfad86f9fa9d8777654533758276ca22f08c245ebe08455fa1070,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000643_r+000965,OCEAN,False,0.397169,7.04352,7.04352,0.0,hsub_european_mainland,lfr_1db21bd227c0d7,0.0,0.0,0.0,7.04352,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_1db21bd227c0d7,h6000_q-000643_r+000965,7.04352,1.0,66de1d6c9b883127d2c3f1793e7293af6d71e5e72ae77d682b8ee74cf5845280,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000644_r+000966,OCEAN,False,0.046061,0.815853,0.815853,0.0,hsub_european_mainland,lfr_9a2b5fc7a58a0b,0.0,0.0,0.0,0.815853,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_9a2b5fc7a58a0b,h6000_q-000644_r+000966,0.815853,1.0,cdbb2ba913751992d8a9090c743c2a41e8ade0399a548e0ff64ff6f3e25012ed,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000645_r+000968,OCEAN,False,0.242703,4.290191,4.290191,0.0,hsub_european_mainland,lfr_9a17c50c539be7,0.0,0.0,0.0,4.290191,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_9a17c50c539be7,h6000_q-000645_r+000968,4.290191,1.0,b3f199f28cfa8b29bc8138432c6a95ff84bb8325b55f1bb57bc85897faab92ea,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000646_r+000969,OCEAN,False,0.066972,1.182361,1.182361,0.0,hsub_european_mainland,lfr_8432c30cb1f89b,0.0,0.0,0.0,1.182361,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_8432c30cb1f89b,h6000_q-000646_r+000969,1.182361,1.0,dc3b5db47e5f842fadbfc9c257555cf6211a8a562fef072e897e75e89e262c73,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000647_r+000970,OCEAN,False,0.075598,1.333467,1.333467,0.0,hsub_european_mainland,lfr_90559077a3828b,0.0,0.0,0.0,1.333467,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_90559077a3828b,h6000_q-000647_r+000970,1.333467,1.0,47a5ad03f2b8555b76b2a4517c074c13d7a422a082ec5c13739ce68db4adf29c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000648_r+000972,OCEAN,False,0.387183,6.81535,6.81535,0.0,hsub_european_mainland,lfr_e45b505417fb06,0.0,0.0,0.0,6.81535,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_e45b505417fb06,h6000_q-000648_r+000972,6.81535,1.0,708f6cabf314f2affd762d336ec3fbdb105e6535f4480f2e705189ab1be70ad6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000649_r+000973,OCEAN,False,0.053588,0.942128,0.942128,0.0,hsub_european_mainland,lfr_f8b4718c67eeee,0.0,0.0,0.0,0.942128,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_f8b4718c67eeee,h6000_q-000649_r+000973,0.942128,1.0,cff1470615240bc9cc9f1614f090a69fdf4a3b263d2d02f1045fe1bef7226f87,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
