territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,notes,old_status,old_controller,old_promotion_id,old_uncertainty_km,revision_id,reason,change,new_promotion_id,new_uncertainty_km
TERRESTRIAL_HEX,h6000_q-000634_r+000969,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.66 of 17.66 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_49e3b0534175,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000634_r+000983,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.40 of 17.40 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_77c1a78e42b9,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000634_r+000984,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.38 of 17.38 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_81a538a3fe3e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000634_r+000985,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.36 of 17.36 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_e5ee77fb9c50,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000634_r+000986,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 10.98 of 17.34 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_8a5d1cdaf394,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000947,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 0.32 of 18.07 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_52e5fb38f7ca,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000948,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 2.69 of 18.05 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_315c5fccf6d8,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000949,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 9.71 of 18.04 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_00789c57e972,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000950,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 16.28 of 18.02 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a1aa88396033,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000951,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.00 of 18.00 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_f01e3ebc6f3b,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000952,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.98 of 17.98 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_5b8653722e7b,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000953,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.96 of 17.96 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_926c49c72af3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000954,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.94 of 17.94 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_c924b6d17f81,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000955,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.92 of 17.92 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_4cb9c0169feb,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000960,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.83 of 17.83 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_4a4886f786de,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000961,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.81 of 17.81 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a1f828f7ab64,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000962,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.79 of 17.79 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a14bdb4fe71e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000963,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.77 of 17.77 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_c278adaade09,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000964,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.75 of 17.75 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_8a7601fc598f,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000965,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.73 of 17.73 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_b12e7cdbee46,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000966,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.72 of 17.72 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_3a6318e2460d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000967,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.70 of 17.70 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_c6ef9f9f4d09,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000968,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.68 of 17.68 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_43027ea73121,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000969,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.66 of 17.66 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_7b6a3073d9c3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000635_r+000986,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 6.92 of 17.34 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_1bd07d71f388,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000951,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 2.53 of 18.00 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d089c47436a4,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000952,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 7.28 of 17.98 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_ff951c109b11,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000953,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 12.68 of 17.96 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_867fea6a894e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000954,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.94 of 17.94 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d6f4034cfe87,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000955,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.92 of 17.92 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a9dc8c988483,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000961,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.81 of 17.81 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_3198339d0a5e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000962,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.79 of 17.79 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_90d83909f93b,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000963,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.77 of 17.77 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_b608d63b14f4,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000964,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.75 of 17.75 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_f8f1469a856e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000965,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.73 of 17.73 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_9be9eaeabd92,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000966,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.72 of 17.72 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d0e6cbace946,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000967,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.70 of 17.70 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_dfc2022ca3d7,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000968,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.68 of 17.68 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a88668b5776d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000636_r+000969,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.66 of 17.66 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_10889208d346,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000954,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 1.76 of 17.94 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_6dbf66c04e02,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000955,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 9.21 of 17.92 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_c90826212119,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000956,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 13.33 of 17.90 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_5adfb1de0c92,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000957,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.84 of 17.88 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_f94109c6239e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000958,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.87 of 17.87 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a3fe725d27b5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000959,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.85 of 17.85 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_b3ef16369a9e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000962,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.79 of 17.79 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_34f7676f7f73,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000963,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.77 of 17.77 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d7959fef9278,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000964,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.75 of 17.75 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_2257e1ca0354,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000965,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.73 of 17.73 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_611ebde449b1,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000966,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.72 of 17.72 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_7b6eb048ddd5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000967,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.70 of 17.70 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_124cc8da76e4,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000637_r+000968,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.68 of 17.68 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_02e311847ec5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
